run_id,run_tag,endpoint,target_endpoint,prompt_set,offered_rpm,rep,parent_compare_id,child_batch_id,pair_rep,pair_order,pair_prompt_seed,measure_seconds,measure_ok,preallocated_vus_cfg,max_vus_cfg,vus_cap,vus_max,iterations_count,dropped_iterations_count,dropped_iterations_source,dropped_ok,vu_cap_ok,loadgen_valid,data_sent_count,data_received_count,queue_saturation,attempts_measure_count,successes_measure_count,timeouts_measure_count,timeouts_measure_source,errors_total_measure_count,errors_total_measure_source,errors_non_timeout_measure_count,errors_non_timeout_measure_source,throughput_success_rps,throughput_attempt_rps,timeout_rate,error_rate_total,error_rate_non_timeout,latency_p50_s,latency_p95_s,timeout_compliant,prompt_ids,prompt_attempts_by_id,prompt_successes_by_id,prompt_mix_source,prompt_mix_checked,prompt_mix_ok,prompt_mix_max_minus_min,rep_valid,invalid_reasons,http_429_measure_count,http_429_measure_rate,http_5xx_measure_count,http_5xx_measure_rate,http_non_200_measure_count,http_non_200_measure_rate,summary_file
arrival-n8n-in_scope-40rpm-rep1-20260324T211021Z-warm,sweep_primary,n8n,n8n,in_scope,40,2,compare_20260324T160059Z,rep02-n8n,2,n8n_first,20260319,720.0,True,,,600,100,440,0,runs_jsonl,True,True,True,349665,0,False,400,,400,metric,400,metric,0,implicit_zero,,0.5555555555555556,1.0,1.0,0.0,,,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 26, ""p02"": 27, ""p03"": 27, ""p04"": 27, ""p05"": 27, ""p06"": 26, ""p07"": 27, ""p08"": 26, ""p09"": 27, ""p10"": 27, ""p11"": 26, ""p12"": 27, ""p13"": 27, ""p14"": 26, ""p15"": 27}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,1,True,,0,0.0,0,0.0,400,1.0,/bench/results/compare_20260324T160059Z/children/rep02-n8n/arrival-n8n-in_scope-40rpm-rep1-20260324T211021Z-warm.json
arrival-n8n-in_scope-40rpm-rep1-20260325T045433Z-warm,sweep_primary,n8n,n8n,in_scope,40,3,compare_20260324T160059Z,rep03-n8n,3,rag_first,20260320,720.0,True,,,600,100,600,0,runs_jsonl,True,True,True,349672,175800,False,480,,0,implicit_zero,480,metric,480,metric,,0.6666666666666666,0.0,1.0,1.0,,,True,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 32, ""p02"": 32, ""p03"": 32, ""p04"": 32, ""p05"": 32, ""p06"": 32, ""p07"": 32, ""p08"": 32, ""p09"": 32, ""p10"": 32, ""p11"": 32, ""p12"": 32, ""p13"": 32, ""p14"": 32, ""p15"": 32}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,0,True,,0,0.0,480,1.0,480,1.0,/bench/results/compare_20260324T160059Z/children/rep03-n8n/arrival-n8n-in_scope-40rpm-rep1-20260325T045433Z-warm.json
arrival-n8n-in_scope-50rpm-rep1-20260324T183540Z-warm,sweep_primary,n8n,n8n,in_scope,50,1,compare_20260324T160059Z,rep01-n8n,1,rag_first,20260318,720.0,True,,,600,102,549,2,metric,False,True,False,436110,0,False,499,,499,metric,499,metric,0,implicit_zero,,0.6930555555555555,1.0,1.0,0.0,,,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 33, ""p02"": 33, ""p03"": 33, ""p04"": 33, ""p05"": 33, ""p06"": 34, ""p07"": 33, ""p08"": 34, ""p09"": 33, ""p10"": 33, ""p11"": 33, ""p12"": 33, ""p13"": 33, ""p14"": 34, ""p15"": 34}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,1,False,dropped_iterations,0,0.0,0,0.0,499,1.0,/bench/results/compare_20260324T160059Z/children/rep01-n8n/arrival-n8n-in_scope-50rpm-rep1-20260324T183540Z-warm.json
arrival-n8n-in_scope-50rpm-rep1-20260324T211021Z-warm,sweep_primary,n8n,n8n,in_scope,50,2,compare_20260324T160059Z,rep02-n8n,2,n8n_first,20260319,720.0,True,,,600,102,550,2,metric,False,True,False,436086,0,False,499,,499,metric,499,metric,0,implicit_zero,,0.6930555555555555,1.0,1.0,0.0,,,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 33, ""p02"": 33, ""p03"": 33, ""p04"": 34, ""p05"": 34, ""p06"": 33, ""p07"": 33, ""p08"": 33, ""p09"": 33, ""p10"": 34, ""p11"": 33, ""p12"": 34, ""p13"": 33, ""p14"": 33, ""p15"": 33}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,1,False,dropped_iterations,0,0.0,0,0.0,499,1.0,/bench/results/compare_20260324T160059Z/children/rep02-n8n/arrival-n8n-in_scope-50rpm-rep1-20260324T211021Z-warm.json
arrival-n8n-in_scope-50rpm-rep1-20260325T045433Z-warm,sweep_primary,n8n,n8n,in_scope,50,3,compare_20260324T160059Z,rep03-n8n,3,rag_first,20260320,720.0,True,,,600,100,750,0,runs_jsonl,True,True,True,437195,219750,False,600,,0,implicit_zero,600,metric,600,metric,,0.8333333333333334,0.0,1.0,1.0,,,True,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 40, ""p02"": 40, ""p03"": 40, ""p04"": 40, ""p05"": 40, ""p06"": 40, ""p07"": 40, ""p08"": 40, ""p09"": 40, ""p10"": 40, ""p11"": 40, ""p12"": 40, ""p13"": 40, ""p14"": 40, ""p15"": 40}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,0,True,,0,0.0,600,1.0,600,1.0,/bench/results/compare_20260324T160059Z/children/rep03-n8n/arrival-n8n-in_scope-50rpm-rep1-20260325T045433Z-warm.json
arrival-n8n-in_scope-60rpm-rep1-20260324T183540Z-warm,sweep_primary,n8n,n8n,in_scope,60,1,compare_20260324T160059Z,rep01-n8n,1,rag_first,20260318,720.0,True,,,600,132,640,32,metric,False,True,False,506113,0,False,579,,579,metric,579,metric,0,implicit_zero,,0.8041666666666667,1.0,1.0,0.0,,,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 39, ""p02"": 38, ""p03"": 39, ""p04"": 38, ""p05"": 38, ""p06"": 39, ""p07"": 39, ""p08"": 39, ""p09"": 39, ""p10"": 38, ""p11"": 39, ""p12"": 38, ""p13"": 38, ""p14"": 39, ""p15"": 39}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,1,False,dropped_iterations,0,0.0,0,0.0,579,1.0,/bench/results/compare_20260324T160059Z/children/rep01-n8n/arrival-n8n-in_scope-60rpm-rep1-20260324T183540Z-warm.json
arrival-n8n-in_scope-60rpm-rep1-20260324T211021Z-warm,sweep_primary,n8n,n8n,in_scope,60,2,compare_20260324T160059Z,rep02-n8n,2,n8n_first,20260319,720.0,True,,,600,132,639,32,metric,False,True,False,506243,0,False,579,,579,metric,579,metric,0,implicit_zero,,0.8041666666666667,1.0,1.0,0.0,,,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 38, ""p02"": 39, ""p03"": 39, ""p04"": 39, ""p05"": 39, ""p06"": 38, ""p07"": 39, ""p08"": 38, ""p09"": 39, ""p10"": 39, ""p11"": 38, ""p12"": 39, ""p13"": 39, ""p14"": 38, ""p15"": 38}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,1,False,dropped_iterations,0,0.0,0,0.0,579,1.0,/bench/results/compare_20260324T160059Z/children/rep02-n8n/arrival-n8n-in_scope-60rpm-rep1-20260324T211021Z-warm.json
arrival-n8n-in_scope-60rpm-rep1-20260325T045433Z-warm,sweep_primary,n8n,n8n,in_scope,60,3,compare_20260324T160059Z,rep03-n8n,3,rag_first,20260320,720.0,True,,,600,100,900,0,runs_jsonl,True,True,True,524724,263700,False,720,,0,implicit_zero,720,metric,720,metric,,1.0,0.0,1.0,1.0,,,True,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 48, ""p02"": 48, ""p03"": 48, ""p04"": 48, ""p05"": 48, ""p06"": 48, ""p07"": 48, ""p08"": 48, ""p09"": 48, ""p10"": 48, ""p11"": 48, ""p12"": 48, ""p13"": 48, ""p14"": 48, ""p15"": 48}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,0,True,,0,0.0,720,1.0,720,1.0,/bench/results/compare_20260324T160059Z/children/rep03-n8n/arrival-n8n-in_scope-60rpm-rep1-20260325T045433Z-warm.json
arrival-n8n-in_scope-70rpm-rep1-20260324T183540Z-warm,sweep_primary,n8n,n8n,in_scope,70,1,compare_20260324T160059Z,rep01-n8n,1,rag_first,20260318,720.0,True,,,600,162,730,62,metric,False,True,False,576323,0,False,660,,660,metric,660,metric,0,implicit_zero,,0.9166666666666666,1.0,1.0,0.0,,,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 44, ""p02"": 44, ""p03"": 44, ""p04"": 44, ""p05"": 44, ""p06"": 44, ""p07"": 44, ""p08"": 44, ""p09"": 44, ""p10"": 44, ""p11"": 44, ""p12"": 44, ""p13"": 44, ""p14"": 44, ""p15"": 44}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,0,False,dropped_iterations,0,0.0,0,0.0,660,1.0,/bench/results/compare_20260324T160059Z/children/rep01-n8n/arrival-n8n-in_scope-70rpm-rep1-20260324T183540Z-warm.json
arrival-n8n-in_scope-70rpm-rep1-20260324T211021Z-warm,sweep_primary,n8n,n8n,in_scope,70,2,compare_20260324T160059Z,rep02-n8n,2,n8n_first,20260319,720.0,True,,,600,162,730,62,metric,False,True,False,576459,0,False,660,,660,metric,660,metric,0,implicit_zero,,0.9166666666666666,1.0,1.0,0.0,,,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 44, ""p02"": 44, ""p03"": 44, ""p04"": 44, ""p05"": 44, ""p06"": 44, ""p07"": 44, ""p08"": 44, ""p09"": 44, ""p10"": 44, ""p11"": 44, ""p12"": 44, ""p13"": 44, ""p14"": 44, ""p15"": 44}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,0,False,dropped_iterations,0,0.0,0,0.0,660,1.0,/bench/results/compare_20260324T160059Z/children/rep02-n8n/arrival-n8n-in_scope-70rpm-rep1-20260324T211021Z-warm.json
