run_id,run_tag,endpoint,target_endpoint,prompt_set,offered_rpm,rep,parent_compare_id,child_batch_id,pair_rep,pair_order,pair_prompt_seed,measure_seconds,measure_ok,preallocated_vus_cfg,max_vus_cfg,vus_cap,vus_max,iterations_count,dropped_iterations_count,dropped_iterations_source,dropped_ok,vu_cap_ok,loadgen_valid,data_sent_count,data_received_count,queue_saturation,attempts_measure_count,successes_measure_count,timeouts_measure_count,timeouts_measure_source,errors_total_measure_count,errors_total_measure_source,errors_non_timeout_measure_count,errors_non_timeout_measure_source,throughput_success_rps,throughput_attempt_rps,timeout_rate,error_rate_total,error_rate_non_timeout,latency_p50_s,latency_p95_s,timeout_compliant,prompt_ids,prompt_attempts_by_id,prompt_successes_by_id,prompt_mix_source,prompt_mix_checked,prompt_mix_ok,prompt_mix_max_minus_min,rep_valid,invalid_reasons,http_429_measure_count,http_429_measure_rate,http_5xx_measure_count,http_5xx_measure_rate,http_non_200_measure_count,http_non_200_measure_rate,summary_file
arrival-rag-in_scope-10rpm-rep1-20260325T021952Z-warm,sweep_primary,rag,rag,in_scope,10,1,compare_20260324T160059Z,rep03-rag,3,rag_first,20260320,720.0,True,,,600,100,142,0,runs_jsonl,True,True,True,86024,324326,False,116,116,0,implicit_zero,0,implicit_zero,0,implicit_zero,0.16111111111111112,0.16111111111111112,0.0,0.0,0.0,22.803551929,37.412750863499994,True,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 8, ""p02"": 7, ""p03"": 8, ""p04"": 8, ""p05"": 7, ""p06"": 7, ""p07"": 8, ""p08"": 8, ""p09"": 8, ""p10"": 8, ""p11"": 8, ""p12"": 7, ""p13"": 8, ""p14"": 8, ""p15"": 8}","{""p01"": 8, ""p02"": 7, ""p03"": 8, ""p04"": 8, ""p05"": 7, ""p06"": 7, ""p07"": 8, ""p08"": 8, ""p09"": 8, ""p10"": 8, ""p11"": 8, ""p12"": 7, ""p13"": 8, ""p14"": 8, ""p15"": 8}",tagged,True,True,1,True,,0,0.0,0,0.0,0,0.0,/bench/results/compare_20260324T160059Z/children/rep03-rag/arrival-rag-in_scope-10rpm-rep1-20260325T021952Z-warm.json
arrival-rag-in_scope-20rpm-rep1-20260325T021952Z-warm,sweep_primary,rag,rag,in_scope,20,1,compare_20260324T160059Z,rep03-rag,3,rag_first,20260320,720.0,True,,,600,100,287,0,runs_jsonl,True,True,True,172296,640871,False,234,233,0,implicit_zero,1,metric,1,metric,0.3236111111111111,0.325,0.0,0.004273504273504274,0.004273504273504274,20.726723025,37.879180311999974,True,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 16, ""p02"": 15, ""p03"": 15, ""p04"": 16, ""p05"": 15, ""p06"": 15, ""p07"": 16, ""p08"": 16, ""p09"": 16, ""p10"": 16, ""p11"": 16, ""p12"": 15, ""p13"": 16, ""p14"": 16, ""p15"": 15}","{""p01"": 16, ""p02"": 15, ""p03"": 15, ""p04"": 16, ""p05"": 15, ""p06"": 15, ""p07"": 16, ""p08"": 16, ""p09"": 16, ""p10"": 16, ""p11"": 16, ""p12"": 14, ""p13"": 16, ""p14"": 16, ""p15"": 15}",tagged,True,True,1,True,,0,0.0,1,0.004273504273504274,1,0.004273504273504274,/bench/results/compare_20260324T160059Z/children/rep03-rag/arrival-rag-in_scope-20rpm-rep1-20260325T021952Z-warm.json
arrival-rag-in_scope-30rpm-rep1-20260325T021952Z-warm,sweep_primary,rag,rag,in_scope,30,1,compare_20260324T160059Z,rep03-rag,3,rag_first,20260320,720.0,True,,,600,100,429,0,runs_jsonl,True,True,True,258559,922933,False,348,347,0,implicit_zero,1,metric,1,metric,0.48194444444444445,0.48333333333333334,0.0,0.0028735632183908046,0.0028735632183908046,21.663120187,37.7641839912,True,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 24, ""p02"": 23, ""p03"": 23, ""p04"": 24, ""p05"": 23, ""p06"": 23, ""p07"": 24, ""p08"": 23, ""p09"": 23, ""p10"": 23, ""p11"": 23, ""p12"": 23, ""p13"": 23, ""p14"": 23, ""p15"": 23}","{""p01"": 24, ""p02"": 23, ""p03"": 23, ""p04"": 24, ""p05"": 23, ""p06"": 22, ""p07"": 24, ""p08"": 23, ""p09"": 23, ""p10"": 23, ""p11"": 23, ""p12"": 23, ""p13"": 23, ""p14"": 23, ""p15"": 23}",tagged,True,True,1,True,,0,0.0,1,0.0028735632183908046,1,0.0028735632183908046,/bench/results/compare_20260324T160059Z/children/rep03-rag/arrival-rag-in_scope-30rpm-rep1-20260325T021952Z-warm.json
arrival-rag-in_scope-40rpm-rep1-20260325T021952Z-warm,sweep_primary,rag,rag,in_scope,40,1,compare_20260324T160059Z,rep03-rag,3,rag_first,20260320,720.0,True,,,600,100,576,0,runs_jsonl,True,True,True,344869,1264360,False,471,470,0,implicit_zero,1,metric,1,metric,0.6527777777777778,0.6541666666666667,0.0,0.0021231422505307855,0.0021231422505307855,20.901407404,39.00223011805,True,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 32, ""p02"": 31, ""p03"": 32, ""p04"": 32, ""p05"": 31, ""p06"": 31, ""p07"": 32, ""p08"": 32, ""p09"": 31, ""p10"": 31, ""p11"": 31, ""p12"": 31, ""p13"": 31, ""p14"": 32, ""p15"": 31}","{""p01"": 32, ""p02"": 31, ""p03"": 32, ""p04"": 32, ""p05"": 31, ""p06"": 31, ""p07"": 32, ""p08"": 32, ""p09"": 31, ""p10"": 31, ""p11"": 31, ""p12"": 31, ""p13"": 31, ""p14"": 31, ""p15"": 31}",tagged,True,True,1,True,,0,0.0,1,0.0021231422505307855,1,0.0021231422505307855,/bench/results/compare_20260324T160059Z/children/rep03-rag/arrival-rag-in_scope-40rpm-rep1-20260325T021952Z-warm.json
arrival-rag-in_scope-50rpm-rep1-20260325T021952Z-warm,sweep_primary,rag,rag,in_scope,50,1,compare_20260324T160059Z,rep03-rag,3,rag_first,20260320,720.0,True,,,600,100,675,0,runs_jsonl,True,True,True,431193,1222212,False,550,441,109,metric,109,metric,0,implicit_zero,0.6125,0.7638888888888888,0.19818181818181818,0.19818181818181818,0.0,23.907919291,103.676380967,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 38, ""p02"": 38, ""p03"": 34, ""p04"": 37, ""p05"": 36, ""p06"": 37, ""p07"": 37, ""p08"": 38, ""p09"": 36, ""p10"": 37, ""p11"": 35, ""p12"": 37, ""p13"": 37, ""p14"": 36, ""p15"": 37}","{""p01"": 33, ""p02"": 34, ""p03"": 30, ""p04"": 28, ""p05"": 27, ""p06"": 28, ""p07"": 28, ""p08"": 29, ""p09"": 30, ""p10"": 30, ""p11"": 26, ""p12"": 30, ""p13"": 32, ""p14"": 26, ""p15"": 30}",tagged,True,False,4,False,prompt_mix_mismatch,0,0.0,0,0.0,109,0.19818181818181818,/bench/results/compare_20260324T160059Z/children/rep03-rag/arrival-rag-in_scope-50rpm-rep1-20260325T021952Z-warm.json
arrival-rag-in_scope-60rpm-rep1-20260325T021952Z-warm,sweep_primary,rag,rag,in_scope,60,1,compare_20260324T160059Z,rep03-rag,3,rag_first,20260320,720.0,True,,,600,100,777,0,runs_jsonl,True,True,True,517545,1183803,False,664,465,199,metric,199,metric,0,implicit_zero,0.6458333333333334,0.9222222222222223,0.2996987951807229,0.2996987951807229,0.0,22.307500776,44.72764934519999,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 44, ""p02"": 44, ""p03"": 46, ""p04"": 44, ""p05"": 43, ""p06"": 43, ""p07"": 44, ""p08"": 43, ""p09"": 43, ""p10"": 44, ""p11"": 46, ""p12"": 44, ""p13"": 47, ""p14"": 45, ""p15"": 44}","{""p01"": 27, ""p02"": 31, ""p03"": 36, ""p04"": 34, ""p05"": 28, ""p06"": 25, ""p07"": 29, ""p08"": 31, ""p09"": 34, ""p10"": 30, ""p11"": 29, ""p12"": 30, ""p13"": 35, ""p14"": 33, ""p15"": 33}",tagged,True,False,4,False,prompt_mix_mismatch,0,0.0,0,0.0,199,0.2996987951807229,/bench/results/compare_20260324T160059Z/children/rep03-rag/arrival-rag-in_scope-60rpm-rep1-20260325T021952Z-warm.json
arrival-rag-in_scope-70rpm-rep1-20260325T021952Z-warm,sweep_primary,rag,rag,in_scope,70,1,compare_20260324T160059Z,rep03-rag,3,rag_first,20260320,720.0,True,,,600,108,871,8,metric,False,True,False,599362,1245001,False,731,462,268,metric,269,metric,1,metric,0.6416666666666667,1.0152777777777777,0.36662106703146374,0.3679890560875513,0.0013679890560875513,34.076545055,109.85913737385,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 50, ""p02"": 47, ""p03"": 48, ""p04"": 51, ""p05"": 47, ""p06"": 48, ""p07"": 47, ""p08"": 49, ""p09"": 49, ""p10"": 50, ""p11"": 48, ""p12"": 47, ""p13"": 49, ""p14"": 50, ""p15"": 51}","{""p01"": 32, ""p02"": 26, ""p03"": 36, ""p04"": 32, ""p05"": 32, ""p06"": 32, ""p07"": 26, ""p08"": 34, ""p09"": 31, ""p10"": 34, ""p11"": 29, ""p12"": 24, ""p13"": 34, ""p14"": 31, ""p15"": 29}",tagged,True,False,4,False,"dropped_iterations,prompt_mix_mismatch",0,0.0,1,0.0013679890560875513,269,0.3679890560875513,/bench/results/compare_20260324T160059Z/children/rep03-rag/arrival-rag-in_scope-70rpm-rep1-20260325T021952Z-warm.json
arrival-rag-in_scope-80rpm-rep1-20260325T021952Z-warm,sweep_primary,rag,rag,in_scope,80,1,compare_20260324T160059Z,rep03-rag,3,rag_first,20260320,720.0,True,,,600,130,960,30,metric,False,True,False,673281,1410105,False,832,563,267,metric,269,metric,2,metric,0.7819444444444444,1.1555555555555554,0.32091346153846156,0.3233173076923077,0.002403846153846154,62.83675145,114.0582546377,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 57, ""p02"": 56, ""p03"": 59, ""p04"": 56, ""p05"": 56, ""p06"": 56, ""p07"": 56, ""p08"": 55, ""p09"": 52, ""p10"": 54, ""p11"": 54, ""p12"": 55, ""p13"": 56, ""p14"": 55, ""p15"": 55}","{""p01"": 43, ""p02"": 36, ""p03"": 45, ""p04"": 36, ""p05"": 37, ""p06"": 34, ""p07"": 36, ""p08"": 32, ""p09"": 32, ""p10"": 36, ""p11"": 31, ""p12"": 39, ""p13"": 46, ""p14"": 40, ""p15"": 40}",tagged,True,False,7,False,"dropped_iterations,prompt_mix_mismatch",0,0.0,2,0.002403846153846154,269,0.3233173076923077,/bench/results/compare_20260324T160059Z/children/rep03-rag/arrival-rag-in_scope-80rpm-rep1-20260325T021952Z-warm.json
arrival-rag-in_scope-90rpm-rep1-20260325T021952Z-warm,sweep_primary,rag,rag,in_scope,90,1,compare_20260324T160059Z,rep03-rag,3,rag_first,20260320,720.0,True,,,600,125,1123,25,metric,False,True,False,762924,1800241,False,946,686,259,metric,260,metric,1,metric,0.9527777777777777,1.3138888888888889,0.273784355179704,0.2748414376321353,0.0010570824524312897,40.058171488499994,112.64877599925,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 64, ""p02"": 60, ""p03"": 64, ""p04"": 63, ""p05"": 61, ""p06"": 62, ""p07"": 65, ""p08"": 64, ""p09"": 63, ""p10"": 62, ""p11"": 64, ""p12"": 63, ""p13"": 64, ""p14"": 62, ""p15"": 65}","{""p01"": 46, ""p02"": 46, ""p03"": 48, ""p04"": 47, ""p05"": 42, ""p06"": 46, ""p07"": 51, ""p08"": 48, ""p09"": 42, ""p10"": 41, ""p11"": 44, ""p12"": 48, ""p13"": 44, ""p14"": 45, ""p15"": 48}",tagged,True,False,5,False,"dropped_iterations,prompt_mix_mismatch",0,0.0,1,0.0010570824524312897,260,0.2748414376321353,/bench/results/compare_20260324T160059Z/children/rep03-rag/arrival-rag-in_scope-90rpm-rep1-20260325T021952Z-warm.json
arrival-rag-in_scope-100rpm-rep1-20260325T021952Z-warm,sweep_primary,rag,rag,in_scope,100,1,compare_20260324T160059Z,rep03-rag,3,rag_first,20260320,720.0,True,,,600,163,1204,63,metric,False,True,False,830488,1511331,False,1027,554,465,metric,473,metric,8,metric,0.7694444444444445,1.426388888888889,0.4527750730282376,0.4605647517039922,0.007789678675754625,29.5642401175,109.5360205459,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 66, ""p02"": 66, ""p03"": 72, ""p04"": 70, ""p05"": 68, ""p06"": 68, ""p07"": 69, ""p08"": 69, ""p09"": 69, ""p10"": 70, ""p11"": 68, ""p12"": 67, ""p13"": 69, ""p14"": 68, ""p15"": 68}","{""p01"": 40, ""p02"": 40, ""p03"": 39, ""p04"": 35, ""p05"": 35, ""p06"": 32, ""p07"": 34, ""p08"": 36, ""p09"": 39, ""p10"": 37, ""p11"": 36, ""p12"": 26, ""p13"": 44, ""p14"": 46, ""p15"": 35}",tagged,True,False,6,False,"dropped_iterations,prompt_mix_mismatch",8,0.007789678675754625,0,0.0,473,0.4605647517039922,/bench/results/compare_20260324T160059Z/children/rep03-rag/arrival-rag-in_scope-100rpm-rep1-20260325T021952Z-warm.json
