run_id,run_tag,endpoint,target_endpoint,prompt_set,offered_rpm,rep,parent_compare_id,child_batch_id,pair_rep,pair_order,pair_prompt_seed,measure_seconds,measure_ok,preallocated_vus_cfg,max_vus_cfg,vus_cap,vus_max,iterations_count,dropped_iterations_count,dropped_iterations_source,dropped_ok,vu_cap_ok,loadgen_valid,data_sent_count,data_received_count,queue_saturation,attempts_measure_count,successes_measure_count,timeouts_measure_count,timeouts_measure_source,errors_total_measure_count,errors_total_measure_source,errors_non_timeout_measure_count,errors_non_timeout_measure_source,throughput_success_rps,throughput_attempt_rps,timeout_rate,error_rate_total,error_rate_non_timeout,latency_p50_s,latency_p95_s,timeout_compliant,prompt_ids,prompt_attempts_by_id,prompt_successes_by_id,prompt_mix_source,prompt_mix_checked,prompt_mix_ok,prompt_mix_max_minus_min,rep_valid,invalid_reasons,http_429_measure_count,http_429_measure_rate,http_5xx_measure_count,http_5xx_measure_rate,http_non_200_measure_count,http_non_200_measure_rate,summary_file
arrival-rag-in_scope-10rpm-rep1-20260324T234512Z-warm,sweep_primary,rag,rag,in_scope,10,1,compare_20260324T160059Z,rep02-rag,2,n8n_first,20260319,720.0,True,,,600,100,143,0,runs_jsonl,True,True,True,86023,315580,False,116,115,0,implicit_zero,1,metric,1,metric,0.1597222222222222,0.16111111111111112,0.0,0.008620689655172414,0.008620689655172414,22.894959851,34.5100191904,True,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 8, ""p02"": 8, ""p03"": 8, ""p04"": 8, ""p05"": 8, ""p06"": 7, ""p07"": 8, ""p08"": 7, ""p09"": 8, ""p10"": 8, ""p11"": 7, ""p12"": 8, ""p13"": 8, ""p14"": 8, ""p15"": 7}","{""p01"": 8, ""p02"": 8, ""p03"": 8, ""p04"": 8, ""p05"": 8, ""p06"": 7, ""p07"": 8, ""p08"": 7, ""p09"": 8, ""p10"": 8, ""p11"": 7, ""p12"": 7, ""p13"": 8, ""p14"": 8, ""p15"": 7}",tagged,True,True,1,True,,0,0.0,1,0.008620689655172414,1,0.008620689655172414,/bench/results/compare_20260324T160059Z/children/rep02-rag/arrival-rag-in_scope-10rpm-rep1-20260324T234512Z-warm.json
arrival-rag-in_scope-20rpm-rep1-20260324T234512Z-warm,sweep_primary,rag,rag,in_scope,20,1,compare_20260324T160059Z,rep02-rag,2,n8n_first,20260319,720.0,True,,,600,100,273,0,runs_jsonl,True,True,True,172296,585890,False,222,221,0,implicit_zero,1,metric,1,metric,0.30694444444444446,0.30833333333333335,0.0,0.0045045045045045045,0.0045045045045045045,27.644718612000002,47.155153702,True,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 14, ""p02"": 14, ""p03"": 15, ""p04"": 16, ""p05"": 16, ""p06"": 14, ""p07"": 16, ""p08"": 15, ""p09"": 14, ""p10"": 15, ""p11"": 14, ""p12"": 14, ""p13"": 16, ""p14"": 14, ""p15"": 15}","{""p01"": 14, ""p02"": 14, ""p03"": 15, ""p04"": 16, ""p05"": 16, ""p06"": 14, ""p07"": 16, ""p08"": 15, ""p09"": 14, ""p10"": 15, ""p11"": 14, ""p12"": 13, ""p13"": 16, ""p14"": 14, ""p15"": 15}",tagged,True,False,2,False,prompt_mix_mismatch,0,0.0,1,0.0045045045045045045,1,0.0045045045045045045,/bench/results/compare_20260324T160059Z/children/rep02-rag/arrival-rag-in_scope-20rpm-rep1-20260324T234512Z-warm.json
arrival-rag-in_scope-30rpm-rep1-20260324T234512Z-warm,sweep_primary,rag,rag,in_scope,30,1,compare_20260324T160059Z,rep02-rag,2,n8n_first,20260319,720.0,True,,,600,100,390,0,runs_jsonl,True,True,True,258562,549111,False,336,208,128,metric,128,metric,0,implicit_zero,0.28888888888888886,0.4666666666666667,0.38095238095238093,0.38095238095238093,0.0,30.5834152815,109.91521661044999,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 23, ""p02"": 22, ""p03"": 21, ""p04"": 24, ""p05"": 22, ""p06"": 22, ""p07"": 22, ""p08"": 21, ""p09"": 23, ""p10"": 22, ""p11"": 23, ""p12"": 23, ""p13"": 23, ""p14"": 23, ""p15"": 22}","{""p01"": 13, ""p02"": 17, ""p03"": 13, ""p04"": 16, ""p05"": 15, ""p06"": 18, ""p07"": 10, ""p08"": 12, ""p09"": 13, ""p10"": 15, ""p11"": 11, ""p12"": 13, ""p13"": 12, ""p14"": 15, ""p15"": 15}",tagged,True,False,3,False,prompt_mix_mismatch,0,0.0,0,0.0,128,0.38095238095238093,/bench/results/compare_20260324T160059Z/children/rep02-rag/arrival-rag-in_scope-30rpm-rep1-20260324T234512Z-warm.json
arrival-rag-in_scope-40rpm-rep1-20260324T234512Z-warm,sweep_primary,rag,rag,in_scope,40,1,compare_20260324T160059Z,rep02-rag,2,n8n_first,20260319,720.0,True,,,600,100,521,0,runs_jsonl,True,True,True,344870,606387,False,416,172,243,metric,244,metric,1,metric,0.2388888888888889,0.5777777777777777,0.5841346153846154,0.5865384615384616,0.002403846153846154,21.822241083,54.63301716174994,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 27, ""p02"": 28, ""p03"": 28, ""p04"": 27, ""p05"": 28, ""p06"": 27, ""p07"": 29, ""p08"": 27, ""p09"": 28, ""p10"": 28, ""p11"": 27, ""p12"": 29, ""p13"": 28, ""p14"": 27, ""p15"": 28}","{""p01"": 12, ""p02"": 12, ""p03"": 13, ""p04"": 11, ""p05"": 11, ""p06"": 10, ""p07"": 14, ""p08"": 13, ""p09"": 10, ""p10"": 8, ""p11"": 8, ""p12"": 15, ""p13"": 10, ""p14"": 13, ""p15"": 12}",tagged,True,False,2,False,prompt_mix_mismatch,0,0.0,1,0.002403846153846154,244,0.5865384615384616,/bench/results/compare_20260324T160059Z/children/rep02-rag/arrival-rag-in_scope-40rpm-rep1-20260324T234512Z-warm.json
arrival-rag-in_scope-50rpm-rep1-20260324T234512Z-warm,sweep_primary,rag,rag,in_scope,50,1,compare_20260324T160059Z,rep02-rag,2,n8n_first,20260319,720.0,True,,,600,100,618,0,runs_jsonl,True,True,True,431201,849924,False,541,349,191,metric,192,metric,1,metric,0.4847222222222222,0.7513888888888889,0.35304990757855825,0.35489833641404805,0.0018484288354898336,27.900924262,109.677037049,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 37, ""p02"": 37, ""p03"": 36, ""p04"": 37, ""p05"": 37, ""p06"": 35, ""p07"": 36, ""p08"": 35, ""p09"": 36, ""p10"": 35, ""p11"": 36, ""p12"": 36, ""p13"": 38, ""p14"": 33, ""p15"": 37}","{""p01"": 25, ""p02"": 23, ""p03"": 25, ""p04"": 28, ""p05"": 22, ""p06"": 24, ""p07"": 22, ""p08"": 19, ""p09"": 23, ""p10"": 23, ""p11"": 25, ""p12"": 22, ""p13"": 26, ""p14"": 15, ""p15"": 27}",tagged,True,False,5,False,prompt_mix_mismatch,0,0.0,1,0.0018484288354898336,192,0.35489833641404805,/bench/results/compare_20260324T160059Z/children/rep02-rag/arrival-rag-in_scope-50rpm-rep1-20260324T234512Z-warm.json
arrival-rag-in_scope-60rpm-rep1-20260324T234512Z-warm,sweep_primary,rag,rag,in_scope,60,1,compare_20260324T160059Z,rep02-rag,2,n8n_first,20260319,720.0,True,,,600,100,750,0,runs_jsonl,True,True,True,517549,890141,False,638,325,313,metric,313,metric,0,implicit_zero,0.4513888888888889,0.8861111111111111,0.49059561128526646,0.49059561128526646,0.0,27.980380194000002,105.4652759158,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 43, ""p02"": 43, ""p03"": 41, ""p04"": 42, ""p05"": 43, ""p06"": 43, ""p07"": 41, ""p08"": 42, ""p09"": 40, ""p10"": 42, ""p11"": 45, ""p12"": 43, ""p13"": 45, ""p14"": 42, ""p15"": 43}","{""p01"": 19, ""p02"": 24, ""p03"": 27, ""p04"": 19, ""p05"": 22, ""p06"": 20, ""p07"": 26, ""p08"": 21, ""p09"": 18, ""p10"": 19, ""p11"": 26, ""p12"": 20, ""p13"": 25, ""p14"": 16, ""p15"": 23}",tagged,True,False,5,False,prompt_mix_mismatch,0,0.0,0,0.0,313,0.49059561128526646,/bench/results/compare_20260324T160059Z/children/rep02-rag/arrival-rag-in_scope-60rpm-rep1-20260324T234512Z-warm.json
arrival-rag-in_scope-70rpm-rep1-20260324T234512Z-warm,sweep_primary,rag,rag,in_scope,70,1,compare_20260324T160059Z,rep02-rag,2,n8n_first,20260319,720.0,True,,,600,116,836,16,metric,False,True,False,594779,1018055,False,718,413,305,metric,305,metric,0,implicit_zero,0.5736111111111111,0.9972222222222222,0.42479108635097496,0.42479108635097496,0.0,67.708989329,115.6237890038,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 47, ""p02"": 48, ""p03"": 49, ""p04"": 50, ""p05"": 46, ""p06"": 48, ""p07"": 49, ""p08"": 49, ""p09"": 49, ""p10"": 47, ""p11"": 47, ""p12"": 47, ""p13"": 48, ""p14"": 48, ""p15"": 46}","{""p01"": 29, ""p02"": 28, ""p03"": 33, ""p04"": 33, ""p05"": 20, ""p06"": 27, ""p07"": 30, ""p08"": 27, ""p09"": 29, ""p10"": 19, ""p11"": 23, ""p12"": 28, ""p13"": 33, ""p14"": 32, ""p15"": 22}",tagged,True,False,4,False,"dropped_iterations,prompt_mix_mismatch",0,0.0,0,0.0,305,0.42479108635097496,/bench/results/compare_20260324T160059Z/children/rep02-rag/arrival-rag-in_scope-70rpm-rep1-20260324T234512Z-warm.json
arrival-rag-in_scope-80rpm-rep1-20260324T234512Z-warm,sweep_primary,rag,rag,in_scope,80,1,compare_20260324T160059Z,rep02-rag,2,n8n_first,20260319,720.0,True,,,600,154,894,54,metric,False,True,False,659514,844823,False,788,350,438,metric,438,metric,0,implicit_zero,0.4861111111111111,1.0944444444444446,0.5558375634517766,0.5558375634517766,0.0,41.2820755835,116.24129452875,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 52, ""p02"": 52, ""p03"": 52, ""p04"": 53, ""p05"": 52, ""p06"": 52, ""p07"": 54, ""p08"": 50, ""p09"": 53, ""p10"": 53, ""p11"": 54, ""p12"": 51, ""p13"": 54, ""p14"": 53, ""p15"": 53}","{""p01"": 25, ""p02"": 27, ""p03"": 31, ""p04"": 25, ""p05"": 25, ""p06"": 27, ""p07"": 25, ""p08"": 20, ""p09"": 19, ""p10"": 20, ""p11"": 25, ""p12"": 18, ""p13"": 22, ""p14"": 17, ""p15"": 24}",tagged,True,False,4,False,"dropped_iterations,prompt_mix_mismatch",0,0.0,0,0.0,438,0.5558375634517766,/bench/results/compare_20260324T160059Z/children/rep02-rag/arrival-rag-in_scope-80rpm-rep1-20260324T234512Z-warm.json
arrival-rag-in_scope-90rpm-rep1-20260324T234512Z-warm,sweep_primary,rag,rag,in_scope,90,1,compare_20260324T160059Z,rep02-rag,2,n8n_first,20260319,720.0,True,,,600,160,1045,60,metric,False,True,False,742604,1336014,False,900,531,369,metric,369,metric,0,implicit_zero,0.7375,1.25,0.41,0.41,0.0,40.67694075,116.894309362,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 59, ""p02"": 60, ""p03"": 62, ""p04"": 60, ""p05"": 64, ""p06"": 60, ""p07"": 59, ""p08"": 61, ""p09"": 59, ""p10"": 60, ""p11"": 61, ""p12"": 60, ""p13"": 59, ""p14"": 57, ""p15"": 59}","{""p01"": 39, ""p02"": 37, ""p03"": 44, ""p04"": 31, ""p05"": 40, ""p06"": 36, ""p07"": 28, ""p08"": 36, ""p09"": 33, ""p10"": 32, ""p11"": 35, ""p12"": 31, ""p13"": 36, ""p14"": 35, ""p15"": 38}",tagged,True,False,7,False,"dropped_iterations,prompt_mix_mismatch",0,0.0,0,0.0,369,0.41,/bench/results/compare_20260324T160059Z/children/rep02-rag/arrival-rag-in_scope-90rpm-rep1-20260324T234512Z-warm.json
arrival-rag-in_scope-100rpm-rep1-20260324T234512Z-warm,sweep_primary,rag,rag,in_scope,100,1,compare_20260324T160059Z,rep02-rag,2,n8n_first,20260319,720.0,True,,,600,182,1157,82,metric,False,True,False,819463,1544067,False,992,592,400,metric,400,metric,0,implicit_zero,0.8222222222222222,1.3777777777777778,0.4032258064516129,0.4032258064516129,0.0,40.473907588,115.14464078549999,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 65, ""p02"": 64, ""p03"": 68, ""p04"": 67, ""p05"": 71, ""p06"": 67, ""p07"": 69, ""p08"": 63, ""p09"": 66, ""p10"": 66, ""p11"": 64, ""p12"": 67, ""p13"": 64, ""p14"": 66, ""p15"": 65}","{""p01"": 43, ""p02"": 40, ""p03"": 48, ""p04"": 44, ""p05"": 42, ""p06"": 37, ""p07"": 45, ""p08"": 36, ""p09"": 34, ""p10"": 31, ""p11"": 37, ""p12"": 34, ""p13"": 45, ""p14"": 36, ""p15"": 40}",tagged,True,False,8,False,"dropped_iterations,prompt_mix_mismatch",0,0.0,0,0.0,400,0.4032258064516129,/bench/results/compare_20260324T160059Z/children/rep02-rag/arrival-rag-in_scope-100rpm-rep1-20260324T234512Z-warm.json
