run_id,run_tag,endpoint,target_endpoint,prompt_set,offered_rpm,rep,parent_compare_id,child_batch_id,pair_rep,pair_order,pair_prompt_seed,measure_seconds,measure_ok,preallocated_vus_cfg,max_vus_cfg,vus_cap,vus_max,iterations_count,dropped_iterations_count,dropped_iterations_source,dropped_ok,vu_cap_ok,loadgen_valid,data_sent_count,data_received_count,queue_saturation,attempts_measure_count,successes_measure_count,timeouts_measure_count,timeouts_measure_source,errors_total_measure_count,errors_total_measure_source,errors_non_timeout_measure_count,errors_non_timeout_measure_source,throughput_success_rps,throughput_attempt_rps,timeout_rate,error_rate_total,error_rate_non_timeout,latency_p50_s,latency_p95_s,timeout_compliant,prompt_ids,prompt_attempts_by_id,prompt_successes_by_id,prompt_mix_source,prompt_mix_checked,prompt_mix_ok,prompt_mix_max_minus_min,rep_valid,invalid_reasons,http_429_measure_count,http_429_measure_rate,http_5xx_measure_count,http_5xx_measure_rate,http_non_200_measure_count,http_non_200_measure_rate,summary_file
arrival-n8n-in_scope-10rpm-rep1-20260324T183540Z-warm,sweep_primary,n8n,n8n,in_scope,10,1,compare_20260324T160059Z,rep01-n8n,1,rag_first,20260318,720.0,True,,,600,100,140,0,runs_jsonl,True,True,True,87223,359467,False,115,115,0,implicit_zero,0,implicit_zero,0,implicit_zero,0.1597222222222222,0.1597222222222222,0.0,0.0,0.0,27.252669323,52.4868363641,True,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 8, ""p02"": 7, ""p03"": 8, ""p04"": 8, ""p05"": 7, ""p06"": 8, ""p07"": 8, ""p08"": 8, ""p09"": 8, ""p10"": 7, ""p11"": 8, ""p12"": 7, ""p13"": 7, ""p14"": 8, ""p15"": 8}","{""p01"": 8, ""p02"": 7, ""p03"": 8, ""p04"": 8, ""p05"": 7, ""p06"": 8, ""p07"": 8, ""p08"": 8, ""p09"": 8, ""p10"": 7, ""p11"": 8, ""p12"": 7, ""p13"": 7, ""p14"": 8, ""p15"": 8}",tagged,True,True,1,True,,0,0.0,0,0.0,0,0.0,/bench/results/compare_20260324T160059Z/children/rep01-n8n/arrival-n8n-in_scope-10rpm-rep1-20260324T183540Z-warm.json
arrival-n8n-in_scope-20rpm-rep1-20260324T183540Z-warm,sweep_primary,n8n,n8n,in_scope,20,1,compare_20260324T160059Z,rep01-n8n,1,rag_first,20260318,720.0,True,,,600,100,232,0,runs_jsonl,True,True,True,174696,82972,False,200,,200,metric,200,metric,0,implicit_zero,,0.2777777777777778,1.0,1.0,0.0,,,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 13, ""p02"": 13, ""p03"": 13, ""p04"": 13, ""p05"": 13, ""p06"": 14, ""p07"": 13, ""p08"": 14, ""p09"": 13, ""p10"": 13, ""p11"": 14, ""p12"": 13, ""p13"": 13, ""p14"": 14, ""p15"": 14}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,1,True,,0,0.0,0,0.0,200,1.0,/bench/results/compare_20260324T160059Z/children/rep01-n8n/arrival-n8n-in_scope-20rpm-rep1-20260324T183540Z-warm.json
arrival-n8n-in_scope-30rpm-rep1-20260324T183540Z-warm,sweep_primary,n8n,n8n,in_scope,30,1,compare_20260324T160059Z,rep01-n8n,1,rag_first,20260318,720.0,True,,,600,100,330,0,runs_jsonl,True,True,True,262159,0,False,300,,300,metric,300,metric,0,implicit_zero,,0.4166666666666667,1.0,1.0,0.0,,,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 20, ""p02"": 20, ""p03"": 20, ""p04"": 20, ""p05"": 20, ""p06"": 20, ""p07"": 20, ""p08"": 20, ""p09"": 20, ""p10"": 20, ""p11"": 20, ""p12"": 20, ""p13"": 20, ""p14"": 20, ""p15"": 20}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,0,True,,0,0.0,0,0.0,300,1.0,/bench/results/compare_20260324T160059Z/children/rep01-n8n/arrival-n8n-in_scope-30rpm-rep1-20260324T183540Z-warm.json
arrival-n8n-in_scope-40rpm-rep1-20260324T183540Z-warm,sweep_primary,n8n,n8n,in_scope,40,1,compare_20260324T160059Z,rep01-n8n,1,rag_first,20260318,720.0,True,,,600,100,440,0,runs_jsonl,True,True,True,349665,0,False,400,,400,metric,400,metric,0,implicit_zero,,0.5555555555555556,1.0,1.0,0.0,,,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 27, ""p02"": 26, ""p03"": 27, ""p04"": 27, ""p05"": 26, ""p06"": 27, ""p07"": 27, ""p08"": 27, ""p09"": 27, ""p10"": 26, ""p11"": 27, ""p12"": 26, ""p13"": 26, ""p14"": 27, ""p15"": 27}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,1,True,,0,0.0,0,0.0,400,1.0,/bench/results/compare_20260324T160059Z/children/rep01-n8n/arrival-n8n-in_scope-40rpm-rep1-20260324T183540Z-warm.json
arrival-n8n-in_scope-50rpm-rep1-20260324T183540Z-warm,sweep_primary,n8n,n8n,in_scope,50,1,compare_20260324T160059Z,rep01-n8n,1,rag_first,20260318,720.0,True,,,600,102,549,2,metric,False,True,False,436110,0,False,499,,499,metric,499,metric,0,implicit_zero,,0.6930555555555555,1.0,1.0,0.0,,,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 33, ""p02"": 33, ""p03"": 33, ""p04"": 33, ""p05"": 33, ""p06"": 34, ""p07"": 33, ""p08"": 34, ""p09"": 33, ""p10"": 33, ""p11"": 33, ""p12"": 33, ""p13"": 33, ""p14"": 34, ""p15"": 34}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,1,False,dropped_iterations,0,0.0,0,0.0,499,1.0,/bench/results/compare_20260324T160059Z/children/rep01-n8n/arrival-n8n-in_scope-50rpm-rep1-20260324T183540Z-warm.json
arrival-n8n-in_scope-60rpm-rep1-20260324T183540Z-warm,sweep_primary,n8n,n8n,in_scope,60,1,compare_20260324T160059Z,rep01-n8n,1,rag_first,20260318,720.0,True,,,600,132,640,32,metric,False,True,False,506113,0,False,579,,579,metric,579,metric,0,implicit_zero,,0.8041666666666667,1.0,1.0,0.0,,,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 39, ""p02"": 38, ""p03"": 39, ""p04"": 38, ""p05"": 38, ""p06"": 39, ""p07"": 39, ""p08"": 39, ""p09"": 39, ""p10"": 38, ""p11"": 39, ""p12"": 38, ""p13"": 38, ""p14"": 39, ""p15"": 39}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,1,False,dropped_iterations,0,0.0,0,0.0,579,1.0,/bench/results/compare_20260324T160059Z/children/rep01-n8n/arrival-n8n-in_scope-60rpm-rep1-20260324T183540Z-warm.json
arrival-n8n-in_scope-70rpm-rep1-20260324T183540Z-warm,sweep_primary,n8n,n8n,in_scope,70,1,compare_20260324T160059Z,rep01-n8n,1,rag_first,20260318,720.0,True,,,600,162,730,62,metric,False,True,False,576323,0,False,660,,660,metric,660,metric,0,implicit_zero,,0.9166666666666666,1.0,1.0,0.0,,,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 44, ""p02"": 44, ""p03"": 44, ""p04"": 44, ""p05"": 44, ""p06"": 44, ""p07"": 44, ""p08"": 44, ""p09"": 44, ""p10"": 44, ""p11"": 44, ""p12"": 44, ""p13"": 44, ""p14"": 44, ""p15"": 44}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,0,False,dropped_iterations,0,0.0,0,0.0,660,1.0,/bench/results/compare_20260324T160059Z/children/rep01-n8n/arrival-n8n-in_scope-70rpm-rep1-20260324T183540Z-warm.json
arrival-n8n-in_scope-80rpm-rep1-20260324T183540Z-warm,sweep_primary,n8n,n8n,in_scope,80,1,compare_20260324T160059Z,rep01-n8n,1,rag_first,20260318,720.0,True,,,600,191,821,91,metric,False,True,False,647236,0,False,741,,741,metric,741,metric,0,implicit_zero,,1.0291666666666666,1.0,1.0,0.0,,,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 49, ""p02"": 49, ""p03"": 49, ""p04"": 49, ""p05"": 49, ""p06"": 50, ""p07"": 49, ""p08"": 50, ""p09"": 50, ""p10"": 49, ""p11"": 50, ""p12"": 49, ""p13"": 49, ""p14"": 50, ""p15"": 50}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,1,False,dropped_iterations,0,0.0,0,0.0,741,1.0,/bench/results/compare_20260324T160059Z/children/rep01-n8n/arrival-n8n-in_scope-80rpm-rep1-20260324T183540Z-warm.json
arrival-n8n-in_scope-90rpm-rep1-20260324T183540Z-warm,sweep_primary,n8n,n8n,in_scope,90,1,compare_20260324T160059Z,rep01-n8n,1,rag_first,20260318,720.0,True,,,600,221,912,121,metric,False,True,False,717247,0,False,821,,821,metric,821,metric,0,implicit_zero,,1.1402777777777777,1.0,1.0,0.0,,,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 55, ""p02"": 54, ""p03"": 55, ""p04"": 55, ""p05"": 54, ""p06"": 55, ""p07"": 55, ""p08"": 55, ""p09"": 55, ""p10"": 54, ""p11"": 55, ""p12"": 55, ""p13"": 54, ""p14"": 55, ""p15"": 55}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,1,False,dropped_iterations,0,0.0,0,0.0,821,1.0,/bench/results/compare_20260324T160059Z/children/rep01-n8n/arrival-n8n-in_scope-90rpm-rep1-20260324T183540Z-warm.json
arrival-n8n-in_scope-100rpm-rep1-20260324T183540Z-warm,sweep_primary,n8n,n8n,in_scope,100,1,compare_20260324T160059Z,rep01-n8n,1,rag_first,20260318,720.0,True,,,600,251,1002,151,metric,False,True,False,790438,0,False,902,,902,metric,902,metric,0,implicit_zero,,1.2527777777777778,1.0,1.0,0.0,,,False,"p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15","{""p01"": 60, ""p02"": 60, ""p03"": 60, ""p04"": 60, ""p05"": 60, ""p06"": 61, ""p07"": 60, ""p08"": 61, ""p09"": 60, ""p10"": 60, ""p11"": 60, ""p12"": 60, ""p13"": 60, ""p14"": 60, ""p15"": 60}","{""p01"": 0, ""p02"": 0, ""p03"": 0, ""p04"": 0, ""p05"": 0, ""p06"": 0, ""p07"": 0, ""p08"": 0, ""p09"": 0, ""p10"": 0, ""p11"": 0, ""p12"": 0, ""p13"": 0, ""p14"": 0, ""p15"": 0}",tagged,True,True,1,False,dropped_iterations,0,0.0,0,0.0,902,1.0,/bench/results/compare_20260324T160059Z/children/rep01-n8n/arrival-n8n-in_scope-100rpm-rep1-20260324T183540Z-warm.json
